X: -108.000000, Y: -49.000000, Z: -47.000000, Data: 0.300000
X: -108.000000, Y: -50.000000, Z: -89.000000, Data: 2.911250
X: -108.000000, Y: -50.000000, Z: -88.000000, Data: 2.948750
X: -108.000000, Y: -50.000000, Z: -87.000000, Data: 2.998750
X: -108.000000, Y: -50.000000, Z: -86.000000, Data: 3.062500
X: -108.000000, Y: -50.000000, Z: -85.000000, Data: 3.057500
X: -108.000000, Y: -50.000000, Z: -84.000000, Data: 3.133750
X: -108.000000, Y: -50.000000, Z: -83.000000, Data: 3.170000
X: -108.000000, Y: -50.000000, Z: -82.000000, Data: 3.192500
X: -108.000000, Y: -50.000000, Z: -81.000000, Data: 3.187500
X: -108.000000, Y: -50.000000, Z: -80.000000, Data: 3.176250
X: -108.000000, Y: -50.000000, Z: -79.000000, Data: 3.206250
X: -108.000000, Y: -50.000000, Z: -78.000000, Data: 3.182500
X: -108.000000, Y: -50.000000, Z: -77.000000, Data: 3.117500
X: -108.000000, Y: -50.000000, Z: -76.000000, Data: 3.043750
X: -108.000000, Y: -50.000000, Z: -75.000000, Data: 3.047500
X: -108.000000, Y: -50.000000, Z: -74.000000, Data: 3.023750
X: -108.000000, Y: -50.000000, Z: -73.000000, Data: 2.957500
X: -108.000000, Y: -50.000000, Z: -72.000000, Data: 2.868750
X: -108.000000, Y: -50.000000, Z: -71.000000, Data: 2.751250
X: -108.000000, Y: -50.000000, Z: -70.000000, Data: 2.723750
X: -108.000000, Y: -50.000000, Z: -69.000000, Data: 2.618750
X: -108.000000, Y: -50.000000, Z: -68.000000, Data: 2.528750
X: -108.000000, Y: -50.000000, Z: -67.000000, Data: 2.448750
X: -108.000000, Y: -50.000000, Z: -66.000000, Data: 2.303750
X: -108.000000, Y: -50.000000, Z: -65.000000, Data: 2.177500
X: -108.000000, Y: -50.000000, Z: -64.000000, Data: 2.027500
X: -108.000000, Y: -50.000000, Z: -63.000000, Data: 1.915000
X: -108.000000, Y: -50.000000, Z: -62.000000, Data: 1.801250
X: -108.000000, Y: -50.000000, Z: -61.000000, Data: 1.682500
X: -108.000000, Y: -50.000000, Z: -60.000000, Data: 1.513750
X: -108.000000, Y: -50.000000, Z: -59.000000, Data: 1.393750
X: -108.000000, Y: -50.000000, Z: -58.000000, Data: 1.281250
X: -108.000000, Y: -50.000000, Z: -57.000000, Data: 1.181250
X: -108.000000, Y: -50.000000, Z: -56.000000, Data: 1.080000
X: -108.000000, Y: -50.000000, Z: -55.000000, Data: 0.943750
X: -108.000000, Y: -50.000000, Z: -54.000000, Data: 0.877500
X: -108.000000, Y: -50.000000, Z: -53.000000, Data: 0.756250
X: -108.000000, Y: -50.000000, Z: -52.000000, Data: 0.705000
X: -108.000000, Y: -50.000000, Z: -51.000000, Data: 0.633750
X: -108.000000, Y: -50.000000, Z: -50.000000, Data: 0.536250
X: -108.000000, Y: -50.000000, Z: -49.000000, Data: 0.457500
X: -108.000000, Y: -50.000000, Z: -48.000000, Data: 0.413750
X: -108.000000, Y: -50.000000, Z: -47.000000, Data: 0.315000
X: -108.000000, Y: -51.000000, Z: -47.000000, Data: 0.340000
X: -108.000000, Y: -51.000000, Z: -48.000000, Data: 0.406250
X: -108.000000, Y: -51.000000, Z: -49.000000, Data: 0.480000
X: -108.000000, Y: -51.000000, Z: -50.000000, Data: 0.547500
X: -108.000000, Y: -51.000000, Z: -51.000000, Data: 0.631250
X: -108.000000, Y: -51.000000, Z: -52.000000, Data: 0.676250
X: -108.000000, Y: -51.000000, Z: -53.000000, Data: 0.768750
X: -108.000000, Y: -51.000000, Z: -54.000000, Data: 0.871250
X: -108.000000, Y: -51.000000, Z: -55.000000, Data: 0.931250
X: -108.000000, Y: -51.000000, Z: -56.000000, Data: 1.053750
X: -108.000000, Y: -51.000000, Z: -57.000000, Data: 1.182500
X: -108.000000, Y: -51.000000, Z: -58.000000, Data: 1.307500
X: -108.000000, Y: -51.000000, Z: -59.000000, Data: 1.372500
X: -108.000000, Y: -51.000000, Z: -60.000000, Data: 1.527500
X: -108.000000, Y: -51.000000, Z: -61.000000, Data: 1.682500
X: -108.000000, Y: -51.000000, Z: -62.000000, Data: 1.790000
X: -108.000000, Y: -51.000000, Z: -63.000000, Data: 1.925000
X: -108.000000, Y: -51.000000, Z: -64.000000, Data: 2.032500
X: -108.000000, Y: -51.000000, Z: -65.000000, Data: 1.832500
X: -108.000000, Y: -51.000000, Z: -66.000000, Data: 1.308750
X: -108.000000, Y: -51.000000, Z: -67.000000, Data: 1.270000
X: -108.000000, Y: -51.000000, Z: -68.000000, Data: 1.480000
X: -108.000000, Y: -51.000000, Z: -69.000000, Data: 1.366250
X: -108.000000, Y: -51.000000, Z: -70.000000, Data: 0.860000
X: -108.000000, Y: -51.000000, Z: -71.000000, Data: 0.878750
X: -108.000000, Y: -51.000000, Z: -72.000000, Data: 0.900000
X: -108.000000, Y: -51.000000, Z: -73.000000, Data: 0.912500
X: -108.000000, Y: -51.000000, Z: -74.000000, Data: 0.960000
X: -108.000000, Y: -51.000000, Z: -75.000000, Data: 1.053750
X: -108.000000, Y: -51.000000, Z: -76.000000, Data: 1.235000
X: -108.000000, Y: -51.000000, Z: -77.000000, Data: 1.476250
X: -108.000000, Y: -51.000000, Z: -78.000000, Data: 1.635000
X: -108.000000, Y: -51.000000, Z: -79.000000, Data: 1.947500
X: -108.000000, Y: -51.000000, Z: -80.000000, Data: 2.150000
X: -108.000000, Y: -51.000000, Z: -81.000000, Data: 2.110000
X: -108.000000, Y: -51.000000, Z: -82.000000, Data: 2.072500
X: -108.000000, Y: -51.000000, Z: -83.000000, Data: 2.303750
X: -108.000000, Y: -51.000000, Z: -84.000000, Data: 1.780000
X: -108.000000, Y: -51.000000, Z: -85.000000, Data: 3.082500
X: -108.000000, Y: -51.000000, Z: -86.000000, Data: 3.126250
X: -108.000000, Y: -51.000000, Z: -87.000000, Data: 1.135000
X: -108.000000, Y: -51.000000, Z: -88.000000, Data: 1.711250
X: -108.000000, Y: -51.000000, Z: -89.000000, Data: 2.122500
X: -108.000000, Y: -51.000000, Z: -90.000000, Data: 2.112500
X: -108.000000, Y: -51.000000, Z: -91.000000, Data: 2.332500
X: -108.000000, Y: -51.000000, Z: -92.000000, Data: 1.925000
X: -108.000000, Y: -51.000000, Z: -93.000000, Data: 1.948750
X: -108.000000, Y: -51.000000, Z: -94.000000, Data: 1.886250
X: -108.000000, Y: -51.000000, Z: -95.000000, Data: 1.896250
X: -108.000000, Y: -51.000000, Z: -96.000000, Data: 1.877500
X: -108.000000, Y: -51.000000, Z: -97.000000, Data: 1.657500
X: -108.000000, Y: -52.000000, Z: -97.000000, Data: 1.717500
X: -108.000000, Y: -52.000000, Z: -96.000000, Data: 1.831250
X: -108.000000, Y: -52.000000, Z: -95.000000, Data: 1.831250
X: -108.000000, Y: -52.000000, Z: -94.000000, Data: 1.687500
X: -108.000000, Y: -52.000000, Z: -93.000000, Data: 1.686250
X: -108.000000, Y: -52.000000, Z: -92.000000, Data: 1.807500
X: -108.000000, Y: -52.000000, Z: -91.000000, Data: 2.097500
X: -108.000000, Y: -52.000000, Z: -90.000000, Data: 2.341250
X: -108.000000, Y: -52.000000, Z: -89.000000, Data: 2.248750
X: -108.000000, Y: -52.000000, Z: -88.000000, Data: 2.160000
X: -108.000000, Y: -52.000000, Z: -87.000000, Data: 2.191250
X: -108.000000, Y: -52.000000, Z: -86.000000, Data: 2.251250
X: -108.000000, Y: -52.000000, Z: -85.000000, Data: 2.210000
X: -108.000000, Y: -52.000000, Z: -84.000000, Data: 2.155000
X: -108.000000, Y: -52.000000, Z: -83.000000, Data: 2.271250
X: -108.000000, Y: -52.000000, Z: -82.000000, Data: 2.232500
X: -108.000000, Y: -52.000000, Z: -81.000000, Data: 2.057500
X: -108.000000, Y: -52.000000, Z: -80.000000, Data: 1.946250
X: -108.000000, Y: -52.000000, Z: -79.000000, Data: 1.933750
X: -108.000000, Y: -52.000000, Z: -78.000000, Data: 1.733750
X: -108.000000, Y: -52.000000, Z: -77.000000, Data: 1.435000
X: -108.000000, Y: -52.000000, Z: -76.000000, Data: 1.192500
X: -108.000000, Y: -52.000000, Z: -75.000000, Data: 1.063750
X: -108.000000, Y: -52.000000, Z: -74.000000, Data: 0.960000
X: -108.000000, Y: -52.000000, Z: -73.000000, Data: 0.953750
X: -108.000000, Y: -52.000000, Z: -72.000000, Data: 1.042500
X: -108.000000, Y: -52.000000, Z: -71.000000, Data: 0.932500
X: -108.000000, Y: -52.000000, Z: -70.000000, Data: 0.961250
X: -108.000000, Y: -52.000000, Z: -69.000000, Data: 1.047500
X: -108.000000, Y: -52.000000, Z: -68.000000, Data: 1.012500
X: -108.000000, Y: -52.000000, Z: -67.000000, Data: 1.026250
X: -108.000000, Y: -52.000000, Z: -66.000000, Data: 1.038750
X: -108.000000, Y: -52.000000, Z: -65.000000, Data: 0.991250
X: -108.000000, Y: -52.000000, Z: -64.000000, Data: 0.825000
X: -108.000000, Y: -52.000000, Z: -63.000000, Data: 0.756250
X: -108.000000, Y: -52.000000, Z: -62.000000, Data: 0.897500
X: -108.000000, Y: -52.000000, Z: -61.000000, Data: 0.947500
X: -108.000000, Y: -52.000000, Z: -60.000000, Data: 0.940000
X: -108.000000, Y: -52.000000, Z: -59.000000, Data: 0.882500
X: -108.000000, Y: -52.000000, Z: -58.000000, Data: 0.938750
X: -108.000000, Y: -52.000000, Z: -57.000000, Data: 1.171250
X: -108.000000, Y: -52.000000, Z: -56.000000, Data: 1.335000
X: -108.000000, Y: -52.000000, Z: -55.000000, Data: 1.352500
X: -108.000000, Y: -52.000000, Z: -54.000000, Data: 1.030000
X: -108.000000, Y: -52.000000, Z: -53.000000, Data: 0.791250
X: -108.000000, Y: -52.000000, Z: -52.000000, Data: 0.838750
X: -108.000000, Y: -52.000000, Z: -51.000000, Data: 0.847500
X: -108.000000, Y: -52.000000, Z: -50.000000, Data: 0.753750
X: -108.000000, Y: -52.000000, Z: -49.000000, Data: 0.572500
X: -108.000000, Y: -52.000000, Z: -48.000000, Data: 0.468750
X: -108.000000, Y: -52.000000, Z: -47.000000, Data: 0.385000
X: -108.000000, Y: -53.000000, Z: -47.000000, Data: 0.433750
X: -108.000000, Y: -53.000000, Z: -48.000000, Data: 0.505000
X: -108.000000, Y: -53.000000, Z: -49.000000, Data: 0.693750
X: -108.000000, Y: -53.000000, Z: -50.000000, Data: 0.925000
X: -108.000000, Y: -53.000000, Z: -51.000000, Data: 1.015000
X: -108.000000, Y: -53.000000, Z: -52.000000, Data: 0.837500
X: -108.000000, Y: -53.000000, Z: -53.000000, Data: 0.668750
X: -108.000000, Y: -53.000000, Z: -54.000000, Data: 0.946250
X: -108.000000, Y: -53.000000, Z: -55.000000, Data: 1.080000
X: -108.000000, Y: -53.000000, Z: -56.000000, Data: 1.026250
X: -108.000000, Y: -53.000000, Z: -57.000000, Data: 0.975000
X: -108.000000, Y: -53.000000, Z: -58.000000, Data: 0.876250
X: -108.000000, Y: -53.000000, Z: -59.000000, Data: 0.935000
X: -108.000000, Y: -53.000000, Z: -60.000000, Data: 1.162500
X: -108.000000, Y: -53.000000, Z: -61.000000, Data: 1.343750
X: -108.000000, Y: -53.000000, Z: -62.000000, Data: 1.361250
X: -108.000000, Y: -53.000000, Z: -63.000000, Data: 1.225000
X: -108.000000, Y: -53.000000, Z: -64.000000, Data: 1.035000
X: -108.000000, Y: -53.000000, Z: -65.000000, Data: 1.045000
X: -108.000000, Y: -53.000000, Z: -66.000000, Data: 1.048750
X: -108.000000, Y: -53.000000, Z: -67.000000, Data: 0.987500
X: -108.000000, Y: -53.000000, Z: -68.000000, Data: 1.033750
X: -108.000000, Y: -53.000000, Z: -69.000000, Data: 1.023750
X: -108.000000, Y: -53.000000, Z: -70.000000, Data: 0.987500
X: -108.000000, Y: -53.000000, Z: -71.000000, Data: 0.993750
X: -108.000000, Y: -53.000000, Z: -72.000000, Data: 1.031250
X: -108.000000, Y: -53.000000, Z: -73.000000, Data: 0.986250
X: -108.000000, Y: -53.000000, Z: -74.000000, Data: 0.957500
X: -108.000000, Y: -53.000000, Z: -75.000000, Data: 1.076250
X: -108.000000, Y: -53.000000, Z: -76.000000, Data: 1.308750
X: -108.000000, Y: -53.000000, Z: -77.000000, Data: 1.603750
X: -108.000000, Y: -53.000000, Z: -78.000000, Data: 1.833750
X: -108.000000, Y: -53.000000, Z: -79.000000, Data: 1.987500
X: -108.000000, Y: -53.000000, Z: -80.000000, Data: 2.098750
X: -108.000000, Y: -53.000000, Z: -81.000000, Data: 2.103750
X: -108.000000, Y: -53.000000, Z: -82.000000, Data: 2.190000
X: -108.000000, Y: -53.000000, Z: -83.000000, Data: 2.288750
X: -108.000000, Y: -53.000000, Z: -84.000000, Data: 2.211250
X: -108.000000, Y: -53.000000, Z: -85.000000, Data: 2.206250
X: -108.000000, Y: -53.000000, Z: -86.000000, Data: 2.185000
X: -108.000000, Y: -53.000000, Z: -87.000000, Data: 2.145000
X: -108.000000, Y: -53.000000, Z: -88.000000, Data: 2.025000
X: -108.000000, Y: -53.000000, Z: -89.000000, Data: 2.110000
X: -108.000000, Y: -53.000000, Z: -90.000000, Data: 2.262500
X: -108.000000, Y: -53.000000, Z: -91.000000, Data: 1.960000
X: -108.000000, Y: -53.000000, Z: -92.000000, Data: 1.820000
X: -108.000000, Y: -53.000000, Z: -93.000000, Data: 1.788750
X: -108.000000, Y: -53.000000, Z: -94.000000, Data: 1.705000
X: -108.000000, Y: -53.000000, Z: -95.000000, Data: 1.666250
X: -108.000000, Y: -53.000000, Z: -96.000000, Data: 1.566250
X: -108.000000, Y: -53.000000, Z: -97.000000, Data: 1.603750
X: -108.000000, Y: -54.000000, Z: -97.000000, Data: 1.537500
X: -108.000000, Y: -54.000000, Z: -96.000000, Data: 1.516250
X: -108.000000, Y: -54.000000, Z: -95.000000, Data: 1.717500
X: -108.000000, Y: -54.000000, Z: -94.000000, Data: 1.871250
X: -108.000000, Y: -54.000000, Z: -93.000000, Data: 1.995000
X: -108.000000, Y: -54.000000, Z: -92.000000, Data: 1.980000
X: -108.000000, Y: -54.000000, Z: -91.000000, Data: 1.943750
X: -108.000000, Y: -54.000000, Z: -90.000000, Data: 2.163750
X: -108.000000, Y: -54.000000, Z: -89.000000, Data: 2.207500
X: -108.000000, Y: -54.000000, Z: -88.000000, Data: 2.131250
X: -108.000000, Y: -54.000000, Z: -87.000000, Data: 2.242500
X: -108.000000, Y: -54.000000, Z: -86.000000, Data: 2.258750
X: -108.000000, Y: -54.000000, Z: -85.000000, Data: 2.155000
X: -108.000000, Y: -54.000000, Z: -84.000000, Data: 2.111250
X: -108.000000, Y: -54.000000, Z: -83.000000, Data: 2.283750
X: -108.000000, Y: -54.000000, Z: -82.000000, Data: 2.317500
X: -108.000000, Y: -54.000000, Z: -81.000000, Data: 2.328750
X: -108.000000, Y: -54.000000, Z: -80.000000, Data: 2.147500
X: -108.000000, Y: -54.000000, Z: -79.000000, Data: 1.971250
X: -108.000000, Y: -54.000000, Z: -78.000000, Data: 1.800000
X: -108.000000, Y: -54.000000, Z: -77.000000, Data: 1.615000
X: -108.000000, Y: -54.000000, Z: -76.000000, Data: 1.427500
X: -108.000000, Y: -54.000000, Z: -75.000000, Data: 1.192500
X: -108.000000, Y: -54.000000, Z: -74.000000, Data: 1.060000
X: -108.000000, Y: -54.000000, Z: -73.000000, Data: 0.951250
X: -108.000000, Y: -54.000000, Z: -72.000000, Data: 0.936250
X: -108.000000, Y: -54.000000, Z: -71.000000, Data: 0.990000
X: -108.000000, Y: -54.000000, Z: -70.000000, Data: 0.981250
X: -108.000000, Y: -54.000000, Z: -69.000000, Data: 0.980000
X: -108.000000, Y: -54.000000, Z: -68.000000, Data: 0.965000
X: -108.000000, Y: -54.000000, Z: -67.000000, Data: 1.008750
X: -108.000000, Y: -54.000000, Z: -66.000000, Data: 1.117500
X: -108.000000, Y: -54.000000, Z: -65.000000, Data: 1.145000
X: -108.000000, Y: -54.000000, Z: -64.000000, Data: 1.187500
X: -108.000000, Y: -54.000000, Z: -63.000000, Data: 1.356250
X: -108.000000, Y: -54.000000, Z: -62.000000, Data: 1.457500
X: -108.000000, Y: -54.000000, Z: -61.000000, Data: 1.338750
X: -108.000000, Y: -54.000000, Z: -60.000000, Data: 1.095000
X: -108.000000, Y: -54.000000, Z: -59.000000, Data: 0.835000
X: -108.000000, Y: -54.000000, Z: -58.000000, Data: 0.833750
X: -108.000000, Y: -54.000000, Z: -57.000000, Data: 0.803750
X: -108.000000, Y: -54.000000, Z: -56.000000, Data: 0.705000
X: -108.000000, Y: -54.000000, Z: -55.000000, Data: 0.755000
X: -108.000000, Y: -54.000000, Z: -54.000000, Data: 0.825000
X: -108.000000, Y: -54.000000, Z: -53.000000, Data: 0.756250
X: -108.000000, Y: -54.000000, Z: -52.000000, Data: 0.836250
X: -108.000000, Y: -54.000000, Z: -51.000000, Data: 0.936250
X: -108.000000, Y: -54.000000, Z: -50.000000, Data: 0.883750
X: -108.000000, Y: -54.000000, Z: -49.000000, Data: 0.738750
X: -108.000000, Y: -54.000000, Z: -48.000000, Data: 0.570000
X: -108.000000, Y: -54.000000, Z: -47.000000, Data: 0.480000
X: -108.000000, Y: -55.000000, Z: -47.000000, Data: 0.563750
X: -108.000000, Y: -55.000000, Z: -48.000000, Data: 0.580000
X: -108.000000, Y: -55.000000, Z: -49.000000, Data: 0.636250
X: -108.000000, Y: -55.000000, Z: -50.000000, Data: 0.720000
X: -108.000000, Y: -55.000000, Z: -51.000000, Data: 0.828750
X: -108.000000, Y: -55.000000, Z: -52.000000, Data: 0.911250
X: -108.000000, Y: -55.000000, Z: -53.000000, Data: 0.791250
X: -108.000000, Y: -55.000000, Z: -54.000000, Data: 0.716250
X: -108.000000, Y: -55.000000, Z: -55.000000, Data: 0.775000
X: -108.000000, Y: -55.000000, Z: -56.000000, Data: 0.913750
X: -108.000000, Y: -55.000000, Z: -57.000000, Data: 1.216250
X: -108.000000, Y: -55.000000, Z: -58.000000, Data: 1.335000
X: -108.000000, Y: -55.000000, Z: -59.000000, Data: 1.185000
X: -108.000000, Y: -55.000000, Z: -60.000000, Data: 1.058750
X: -108.000000, Y: -55.000000, Z: -61.000000, Data: 1.166250
X: -108.000000, Y: -55.000000, Z: -62.000000, Data: 1.290000
X: -108.000000, Y: -55.000000, Z: -63.000000, Data: 1.287500
X: -108.000000, Y: -55.000000, Z: -64.000000, Data: 1.230000
X: -108.000000, Y: -55.000000, Z: -65.000000, Data: 1.060000
X: -108.000000, Y: -55.000000, Z: -66.000000, Data: 0.990000
X: -108.000000, Y: -55.000000, Z: -67.000000, Data: 0.800000
X: -108.000000, Y: -55.000000, Z: -68.000000, Data: 0.816250
X: -108.000000, Y: -55.000000, Z: -69.000000, Data: 0.936250
X: -108.000000, Y: -55.000000, Z: -70.000000, Data: 0.978750
X: -108.000000, Y: -55.000000, Z: -71.000000, Data: 0.933750
X: -108.000000, Y: -55.000000, Z: -72.000000, Data: 0.935000
X: -108.000000, Y: -55.000000, Z: -73.000000, Data: 0.937500
X: -108.000000, Y: -55.000000, Z: -74.000000, Data: 1.015000
X: -108.000000, Y: -55.000000, Z: -75.000000, Data: 1.128750
X: -108.000000, Y: -55.000000, Z: -76.000000, Data: 1.242500
X: -108.000000, Y: -55.000000, Z: -77.000000, Data: 1.447500
X: -108.000000, Y: -55.000000, Z: -78.000000, Data: 1.731250
X: -108.000000, Y: -55.000000, Z: -79.000000, Data: 1.950000
X: -108.000000, Y: -55.000000, Z: -80.000000, Data: 2.078750
X: -108.000000, Y: -55.000000, Z: -81.000000, Data: 2.222500
X: -108.000000, Y: -55.000000, Z: -82.000000, Data: 2.372500
X: -108.000000, Y: -55.000000, Z: -83.000000, Data: 2.386250
X: -108.000000, Y: -55.000000, Z: -84.000000, Data: 2.356250
X: -108.000000, Y: -55.000000, Z: -85.000000, Data: 2.291250
X: -108.000000, Y: -55.000000, Z: -86.000000, Data: 2.391250
X: -108.000000, Y: -55.000000, Z: -87.000000, Data: 2.475000
X: -108.000000, Y: -55.000000, Z: -88.000000, Data: 2.452500
X: -108.000000, Y: -55.000000, Z: -89.000000, Data: 2.391250
X: -108.000000, Y: -55.000000, Z: -90.000000, Data: 2.313750
X: -108.000000, Y: -55.000000, Z: -91.000000, Data: 2.148750
X: -108.000000, Y: -55.000000, Z: -92.000000, Data: 2.063750
X: -108.000000, Y: -55.000000, Z: -93.000000, Data: 1.923750
X: -108.000000, Y: -55.000000, Z: -94.000000, Data: 1.927500
X: -108.000000, Y: -55.000000, Z: -95.000000, Data: 1.897500
X: -108.000000, Y: -55.000000, Z: -96.000000, Data: 1.750000
X: -108.000000, Y: -55.000000, Z: -97.000000, Data: 1.642500
X: -108.000000, Y: -56.000000, Z: -97.000000, Data: 1.718750
X: -108.000000, Y: -56.000000, Z: -96.000000, Data: 1.718750
X: -108.000000, Y: -56.000000, Z: -95.000000, Data: 1.852500
X: -108.000000, Y: -56.000000, Z: -94.000000, Data: 1.852500
X: -108.000000, Y: -56.000000, Z: -93.000000, Data: 1.821250
X: -108.000000, Y: -56.000000, Z: -92.000000, Data: 1.977500
X: -108.000000, Y: -56.000000, Z: -91.000000, Data: 2.058750
X: -108.000000, Y: -56.000000, Z: -90.000000, Data: 2.202500
X: -108.000000, Y: -56.000000, Z: -89.000000, Data: 2.270000
X: -108.000000, Y: -56.000000, Z: -88.000000, Data: 2.460000
X: -108.000000, Y: -56.000000, Z: -87.000000, Data: 2.458750
X: -108.000000, Y: -56.000000, Z: -86.000000, Data: 2.442500
X: -108.000000, Y: -56.000000, Z: -85.000000, Data: 2.398750
X: -108.000000, Y: -56.000000, Z: -84.000000, Data: 2.432500
X: -108.000000, Y: -56.000000, Z: -83.000000, Data: 2.612500
X: -108.000000, Y: -56.000000, Z: -82.000000, Data: 2.568750
X: -108.000000, Y: -56.000000, Z: -81.000000, Data: 2.298750
X: -108.000000, Y: -56.000000, Z: -80.000000, Data: 2.061250
X: -108.000000, Y: -56.000000, Z: -79.000000, Data: 1.983750
X: -108.000000, Y: -56.000000, Z: -78.000000, Data: 1.920000
X: -108.000000, Y: -56.000000, Z: -77.000000, Data: 1.810000
X: -108.000000, Y: -56.000000, Z: -76.000000, Data: 1.506250
X: -108.000000, Y: -56.000000, Z: -75.000000, Data: 1.220000
X: -108.000000, Y: -56.000000, Z: -74.000000, Data: 1.015000
X: -108.000000, Y: -56.000000, Z: -73.000000, Data: 0.975000
X: -108.000000, Y: -56.000000, Z: -72.000000, Data: 1.016250
X: -108.000000, Y: -56.000000, Z: -71.000000, Data: 0.970000
X: -108.000000, Y: -56.000000, Z: -70.000000, Data: 0.965000
X: -108.000000, Y: -56.000000, Z: -69.000000, Data: 1.078750
X: -108.000000, Y: -56.000000, Z: -68.000000, Data: 0.898750
X: -108.000000, Y: -56.000000, Z: -67.000000, Data: 0.725000
X: -108.000000, Y: -56.000000, Z: -66.000000, Data: 0.771250
X: -108.000000, Y: -56.000000, Z: -65.000000, Data: 0.918750
X: -108.000000, Y: -56.000000, Z: -64.000000, Data: 1.056250
X: -108.000000, Y: -56.000000, Z: -63.000000, Data: 1.093750
X: -108.000000, Y: -56.000000, Z: -62.000000, Data: 1.117500
X: -108.000000, Y: -56.000000, Z: -61.000000, Data: 1.085000
X: -108.000000, Y: -56.000000, Z: -60.000000, Data: 1.066250
X: -108.000000, Y: -56.000000, Z: -59.000000, Data: 1.267500
X: -108.000000, Y: -56.000000, Z: -58.000000, Data: 1.585000
X: -108.000000, Y: -56.000000, Z: -57.000000, Data: 1.520000
X: -108.000000, Y: -56.000000, Z: -56.000000, Data: 1.172500
