X: -1.000000, Y: -66.000000, Z: 0.000000, Data: 8.685000
X: -1.000000, Y: -66.000000, Z: -0.500000, Data: 8.227500
X: -1.000000, Y: -66.000000, Z: -1.000000, Data: 7.981250
X: -1.000000, Y: -66.000000, Z: -1.500000, Data: 7.862500
X: -1.000000, Y: -66.000000, Z: -2.000000, Data: 7.743750
X: -1.000000, Y: -66.000000, Z: -2.500000, Data: 7.607500
X: -1.000000, Y: -66.000000, Z: -3.000000, Data: 7.535000
X: -1.000000, Y: -66.000000, Z: -3.500000, Data: 7.511250
X: -1.000000, Y: -66.000000, Z: -4.000000, Data: 7.530000
X: -1.000000, Y: -66.000000, Z: -4.500000, Data: 7.496250
X: -1.000000, Y: -66.000000, Z: -5.000000, Data: 7.391250
X: -1.000000, Y: -66.000000, Z: -5.500000, Data: 7.245000
X: -1.000000, Y: -66.000000, Z: -6.000000, Data: 7.146250
X: -1.000000, Y: -66.000000, Z: -6.500000, Data: 7.036250
X: -1.000000, Y: -66.000000, Z: -7.000000, Data: 6.963750
X: -1.000000, Y: -66.000000, Z: -7.500000, Data: 6.860000
X: -1.000000, Y: -66.000000, Z: -8.000000, Data: 6.725000
X: -1.000000, Y: -66.000000, Z: -8.500000, Data: 6.642500
X: -1.000000, Y: -66.000000, Z: -9.000000, Data: 6.602500
X: -1.000000, Y: -66.000000, Z: -9.500000, Data: 6.548750
X: -1.000000, Y: -66.000000, Z: -10.000000, Data: 6.481250
X: -1.000000, Y: -66.000000, Z: -10.500000, Data: 6.382500
X: -1.000000, Y: -66.000000, Z: -11.000000, Data: 6.243750
X: -1.000000, Y: -66.000000, Z: -11.500000, Data: 6.170000
X: -1.000000, Y: -66.000000, Z: -12.000000, Data: 6.051250
X: -1.000000, Y: -66.000000, Z: -12.500000, Data: 5.942500
X: -1.000000, Y: -66.000000, Z: -13.000000, Data: 5.838750
X: -1.000000, Y: -66.000000, Z: -13.500000, Data: 5.708750
X: -1.000000, Y: -66.000000, Z: -14.000000, Data: 5.592500
X: -1.000000, Y: -66.000000, Z: -14.500000, Data: 5.525000
X: -1.000000, Y: -66.000000, Z: -15.000000, Data: 5.418750
X: -1.000000, Y: -66.000000, Z: -15.500000, Data: 5.327500
X: -1.000000, Y: -66.000000, Z: -16.000000, Data: 5.247500
X: -1.000000, Y: -66.000000, Z: -16.500000, Data: 5.138750
X: -1.000000, Y: -66.000000, Z: -17.000000, Data: 5.002500
X: -1.000000, Y: -66.000000, Z: -17.500000, Data: 4.923750
X: -1.000000, Y: -66.000000, Z: -18.000000, Data: 4.806250
X: -1.000000, Y: -66.000000, Z: -18.500000, Data: 4.688750
X: -1.000000, Y: -66.000000, Z: -19.000000, Data: 4.615000
X: -1.000000, Y: -66.000000, Z: -19.500000, Data: 4.502500
X: -1.000000, Y: -66.000000, Z: -20.000000, Data: 4.395000
X: -1.000000, Y: -66.500000, Z: -20.000000, Data: 4.528750
X: -1.000000, Y: -66.500000, Z: -19.500000, Data: 4.688750
X: -1.000000, Y: -66.500000, Z: -19.000000, Data: 4.847500
X: -1.000000, Y: -66.500000, Z: -18.500000, Data: 4.948750
X: -1.000000, Y: -66.500000, Z: -18.000000, Data: 5.080000
X: -1.000000, Y: -66.500000, Z: -17.500000, Data: 5.222500
X: -1.000000, Y: -66.500000, Z: -17.000000, Data: 5.303750
X: -1.000000, Y: -66.500000, Z: -16.500000, Data: 5.426250
X: -1.000000, Y: -66.500000, Z: -16.000000, Data: 5.546250
X: -1.000000, Y: -66.500000, Z: -15.500000, Data: 5.621250
X: -1.000000, Y: -66.500000, Z: -15.000000, Data: 5.713750
X: -1.000000, Y: -66.500000, Z: -14.500000, Data: 5.830000
X: -1.000000, Y: -66.500000, Z: -14.000000, Data: 5.902500
X: -1.000000, Y: -66.500000, Z: -13.500000, Data: 6.038750
X: -1.000000, Y: -66.500000, Z: -13.000000, Data: 6.193750
X: -1.000000, Y: -66.500000, Z: -12.500000, Data: 6.311250
X: -1.000000, Y: -66.500000, Z: -12.000000, Data: 6.413750
X: -1.000000, Y: -66.500000, Z: -11.500000, Data: 6.520000
X: -1.000000, Y: -66.500000, Z: -11.000000, Data: 6.575000
X: -1.000000, Y: -66.500000, Z: -10.500000, Data: 6.692500
X: -1.000000, Y: -66.500000, Z: -10.000000, Data: 6.781250
X: -1.000000, Y: -66.500000, Z: -9.500000, Data: 6.838750
X: -1.000000, Y: -66.500000, Z: -9.000000, Data: 6.901250
X: -1.000000, Y: -66.500000, Z: -8.500000, Data: 6.955000
X: -1.000000, Y: -66.500000, Z: -8.000000, Data: 7.062500
X: -1.000000, Y: -66.500000, Z: -7.500000, Data: 7.222500
X: -1.000000, Y: -66.500000, Z: -7.000000, Data: 7.351250
X: -1.000000, Y: -66.500000, Z: -6.500000, Data: 7.440000
X: -1.000000, Y: -66.500000, Z: -6.000000, Data: 7.546250
X: -1.000000, Y: -66.500000, Z: -5.500000, Data: 7.608750
X: -1.000000, Y: -66.500000, Z: -5.000000, Data: 7.702500
X: -1.000000, Y: -66.500000, Z: -4.500000, Data: 7.758750
X: -1.000000, Y: -66.500000, Z: -4.000000, Data: 7.752500
X: -1.000000, Y: -66.500000, Z: -3.500000, Data: 7.705000
X: -1.000000, Y: -66.500000, Z: -3.000000, Data: 7.735000
X: -1.000000, Y: -66.500000, Z: -2.500000, Data: 7.806250
X: -1.000000, Y: -66.500000, Z: -2.000000, Data: 7.892500
X: -1.000000, Y: -66.500000, Z: -1.500000, Data: 7.918750
X: -1.000000, Y: -66.500000, Z: -1.000000, Data: 7.868750
X: -1.000000, Y: -66.500000, Z: -0.500000, Data: 7.835000
X: -1.000000, Y: -66.500000, Z: 0.000000, Data: 7.821250
X: -1.000000, Y: -67.000000, Z: 0.000000, Data: 8.086250
X: -1.000000, Y: -67.000000, Z: -0.500000, Data: 8.075000
X: -1.000000, Y: -67.000000, Z: -1.000000, Data: 8.067500
X: -1.000000, Y: -67.000000, Z: -1.500000, Data: 8.043750
X: -1.000000, Y: -67.000000, Z: -2.000000, Data: 7.957500
X: -1.000000, Y: -67.000000, Z: -2.500000, Data: 7.838750
X: -1.000000, Y: -67.000000, Z: -3.000000, Data: 7.776250
X: -1.000000, Y: -67.000000, Z: -3.500000, Data: 7.728750
X: -1.000000, Y: -67.000000, Z: -4.000000, Data: 7.752500
X: -1.000000, Y: -67.000000, Z: -4.500000, Data: 7.723750
X: -1.000000, Y: -67.000000, Z: -5.000000, Data: 7.628750
