X: -128.000000, Y: -34.000000, Z: -32.000000, Data: 0.050000
X: -128.000000, Y: -34.000000, Z: -33.000000, Data: 0.037500
X: -128.000000, Y: -34.000000, Z: -34.000000, Data: 0.080000
X: -128.000000, Y: -34.000000, Z: -35.000000, Data: 0.106250
X: -128.000000, Y: -34.000000, Z: -36.000000, Data: 0.130000
X: -128.000000, Y: -34.000000, Z: -37.000000, Data: 0.132500
X: -128.000000, Y: -34.000000, Z: -38.000000, Data: 0.147500
X: -128.000000, Y: -34.000000, Z: -39.000000, Data: 0.187500
X: -128.000000, Y: -34.000000, Z: -40.000000, Data: 0.202500
X: -128.000000, Y: -34.000000, Z: -41.000000, Data: 0.276250
X: -128.000000, Y: -34.000000, Z: -42.000000, Data: 0.317500
X: -128.000000, Y: -34.000000, Z: -43.000000, Data: 0.367500
X: -128.000000, Y: -34.000000, Z: -44.000000, Data: 0.378750
X: -128.000000, Y: -34.000000, Z: -45.000000, Data: 0.467500
X: -128.000000, Y: -34.000000, Z: -46.000000, Data: 0.513750
X: -128.000000, Y: -34.000000, Z: -47.000000, Data: 0.628750
X: -128.000000, Y: -34.000000, Z: -48.000000, Data: 0.693750
X: -128.000000, Y: -34.000000, Z: -49.000000, Data: 0.760000
X: -128.000000, Y: -34.000000, Z: -50.000000, Data: 0.852500
X: -128.000000, Y: -34.000000, Z: -51.000000, Data: 0.965000
X: -128.000000, Y: -34.000000, Z: -52.000000, Data: 1.063750
X: -128.000000, Y: -34.000000, Z: -53.000000, Data: 1.131250
X: -128.000000, Y: -34.000000, Z: -54.000000, Data: 1.265000
X: -128.000000, Y: -34.000000, Z: -55.000000, Data: 1.332500
X: -128.000000, Y: -34.000000, Z: -56.000000, Data: 1.427500
X: -128.000000, Y: -34.000000, Z: -57.000000, Data: 1.557500
X: -128.000000, Y: -34.000000, Z: -58.000000, Data: 1.643750
X: -128.000000, Y: -34.000000, Z: -59.000000, Data: 1.763750
X: -128.000000, Y: -34.000000, Z: -60.000000, Data: 1.797500
X: -128.000000, Y: -34.000000, Z: -61.000000, Data: 1.875000
X: -128.000000, Y: -34.000000, Z: -62.000000, Data: 1.982500
X: -128.000000, Y: -34.000000, Z: -63.000000, Data: 2.078750
X: -128.000000, Y: -34.000000, Z: -64.000000, Data: 2.112500
X: -128.000000, Y: -34.000000, Z: -65.000000, Data: 2.178750
X: -128.000000, Y: -34.000000, Z: -66.000000, Data: 2.258750
X: -128.000000, Y: -34.000000, Z: -67.000000, Data: 2.301250
X: -128.000000, Y: -34.000000, Z: -68.000000, Data: 2.293750
X: -128.000000, Y: -34.000000, Z: -69.000000, Data: 2.397500
X: -128.000000, Y: -34.000000, Z: -70.000000, Data: 2.382500
X: -128.000000, Y: -34.000000, Z: -71.000000, Data: 2.400000
X: -128.000000, Y: -34.000000, Z: -72.000000, Data: 2.410000
X: -128.000000, Y: -34.000000, Z: -73.000000, Data: 2.363750
X: -128.000000, Y: -34.000000, Z: -74.000000, Data: 2.346250
X: -128.000000, Y: -34.000000, Z: -75.000000, Data: 2.326250
X: -128.000000, Y: -34.000000, Z: -76.000000, Data: 2.357500
X: -128.000000, Y: -34.000000, Z: -77.000000, Data: 2.266250
X: -128.000000, Y: -34.000000, Z: -78.000000, Data: 2.248750
X: -128.000000, Y: -34.000000, Z: -79.000000, Data: 2.257500
X: -128.000000, Y: -34.000000, Z: -80.000000, Data: 2.240000
X: -128.000000, Y: -34.000000, Z: -81.000000, Data: 2.103750
X: -128.000000, Y: -34.000000, Z: -82.000000, Data: 2.081250
X: -128.000000, Y: -34.000000, Z: -83.000000, Data: 2.036250
X: -128.000000, Y: -34.000000, Z: -84.000000, Data: 2.040000
X: -128.000000, Y: -34.000000, Z: -85.000000, Data: 1.942500
X: -128.000000, Y: -34.000000, Z: -86.000000, Data: 1.887500
X: -128.000000, Y: -34.000000, Z: -87.000000, Data: 1.835000
X: -128.000000, Y: -34.000000, Z: -88.000000, Data: 1.738750
X: -128.000000, Y: -34.000000, Z: -89.000000, Data: 1.762500
X: -128.000000, Y: -34.000000, Z: -90.000000, Data: 1.706250
X: -128.000000, Y: -34.000000, Z: -91.000000, Data: 1.683750
X: -128.000000, Y: -34.000000, Z: -92.000000, Data: 1.630000
X: -128.000000, Y: -34.000000, Z: -93.000000, Data: 1.622500
X: -128.000000, Y: -34.000000, Z: -94.000000, Data: 1.525000
X: -128.000000, Y: -34.000000, Z: -95.000000, Data: 1.467500
X: -128.000000, Y: -34.000000, Z: -96.000000, Data: 1.487500
