X: -128.000000, Y: -99.000000, Z: -97.000000, Data: 1.572500
X: -128.000000, Y: -99.000000, Z: -96.000000, Data: 1.598750
X: -128.000000, Y: -99.000000, Z: -95.000000, Data: 1.606250
X: -128.000000, Y: -99.000000, Z: -94.000000, Data: 1.596250
X: -128.000000, Y: -99.000000, Z: -93.000000, Data: 1.635000
X: -128.000000, Y: -99.000000, Z: -92.000000, Data: 1.590000
X: -128.000000, Y: -99.000000, Z: -91.000000, Data: 1.605000
X: -128.000000, Y: -99.000000, Z: -90.000000, Data: 1.650000
X: -128.000000, Y: -99.000000, Z: -89.000000, Data: 1.647500
X: -128.000000, Y: -99.000000, Z: -88.000000, Data: 1.695000
X: -128.000000, Y: -99.000000, Z: -87.000000, Data: 1.711250
X: -128.000000, Y: -99.000000, Z: -86.000000, Data: 1.720000
X: -128.000000, Y: -99.000000, Z: -85.000000, Data: 1.802500
X: -128.000000, Y: -99.000000, Z: -84.000000, Data: 1.811250
X: -128.000000, Y: -99.000000, Z: -83.000000, Data: 1.826250
X: -128.000000, Y: -99.000000, Z: -82.000000, Data: 1.845000
X: -128.000000, Y: -99.000000, Z: -81.000000, Data: 1.887500
X: -128.000000, Y: -99.000000, Z: -80.000000, Data: 1.956250
X: -128.000000, Y: -99.000000, Z: -79.000000, Data: 1.955000
X: -128.000000, Y: -99.000000, Z: -78.000000, Data: 1.951250
X: -128.000000, Y: -99.000000, Z: -77.000000, Data: 1.951250
X: -128.000000, Y: -99.000000, Z: -76.000000, Data: 1.990000
X: -128.000000, Y: -99.000000, Z: -75.000000, Data: 2.013750
X: -128.000000, Y: -99.000000, Z: -74.000000, Data: 1.937500
X: -128.000000, Y: -99.000000, Z: -73.000000, Data: 1.946250
X: -128.000000, Y: -99.000000, Z: -72.000000, Data: 1.927500
X: -128.000000, Y: -99.000000, Z: -71.000000, Data: 1.906250
X: -128.000000, Y: -99.000000, Z: -70.000000, Data: 1.775000
X: -128.000000, Y: -99.000000, Z: -69.000000, Data: 1.750000
X: -128.000000, Y: -99.000000, Z: -68.000000, Data: 1.727500
X: -128.000000, Y: -99.000000, Z: -67.000000, Data: 1.656250
X: -128.000000, Y: -99.000000, Z: -66.000000, Data: 1.570000
X: -128.000000, Y: -99.000000, Z: -65.000000, Data: 1.465000
X: -128.000000, Y: -99.000000, Z: -64.000000, Data: 1.403750
X: -128.000000, Y: -99.000000, Z: -63.000000, Data: 1.315000
X: -128.000000, Y: -99.000000, Z: -62.000000, Data: 1.227500
X: -128.000000, Y: -99.000000, Z: -61.000000, Data: 1.152500
X: -128.000000, Y: -99.000000, Z: -60.000000, Data: 1.033750
X: -128.000000, Y: -99.000000, Z: -59.000000, Data: 0.985000
X: -128.000000, Y: -99.000000, Z: -58.000000, Data: 0.902500
X: -128.000000, Y: -99.000000, Z: -57.000000, Data: 0.830000
X: -128.000000, Y: -99.000000, Z: -56.000000, Data: 0.717500
X: -128.000000, Y: -99.000000, Z: -55.000000, Data: 0.695000
X: -128.000000, Y: -99.000000, Z: -54.000000, Data: 0.657500
X: -128.000000, Y: -99.000000, Z: -53.000000, Data: 0.520000
X: -128.000000, Y: -99.000000, Z: -52.000000, Data: 0.486250
X: -128.000000, Y: -99.000000, Z: -51.000000, Data: 0.453750
X: -128.000000, Y: -99.000000, Z: -50.000000, Data: 0.387500
X: -128.000000, Y: -99.000000, Z: -49.000000, Data: 0.340000
X: -128.000000, Y: -99.000000, Z: -48.000000, Data: 0.325000
X: -128.000000, Y: -99.000000, Z: -47.000000, Data: 0.226250
X: -128.000000, Y: -98.000000, Z: -47.000000, Data: 0.258750
X: -128.000000, Y: -98.000000, Z: -48.000000, Data: 0.271250
X: -128.000000, Y: -98.000000, Z: -49.000000, Data: 0.333750
X: -128.000000, Y: -98.000000, Z: -50.000000, Data: 0.358750
X: -128.000000, Y: -98.000000, Z: -51.000000, Data: 0.418750
X: -128.000000, Y: -98.000000, Z: -52.000000, Data: 0.488750
X: -128.000000, Y: -98.000000, Z: -53.000000, Data: 0.513750
X: -128.000000, Y: -98.000000, Z: -54.000000, Data: 0.611250
X: -128.000000, Y: -98.000000, Z: -55.000000, Data: 0.641250
X: -128.000000, Y: -98.000000, Z: -56.000000, Data: 0.713750
X: -128.000000, Y: -98.000000, Z: -57.000000, Data: 0.806250
X: -128.000000, Y: -98.000000, Z: -58.000000, Data: 0.896250
X: -128.000000, Y: -98.000000, Z: -59.000000, Data: 0.981250
X: -128.000000, Y: -98.000000, Z: -60.000000, Data: 1.068750
X: -128.000000, Y: -98.000000, Z: -61.000000, Data: 1.172500
X: -128.000000, Y: -98.000000, Z: -62.000000, Data: 1.230000
X: -128.000000, Y: -98.000000, Z: -63.000000, Data: 1.320000
